"","DATETIME","LEVEL_T1","LEVEL_T2","LEVEL_T3","LEVEL_T4","LEVEL_T5","LEVEL_T6","LEVEL_T7","FLOW_PU1","STATUS_PU1","FLOW_PU2","STATUS_PU2","FLOW_PU3","STATUS_PU3","FLOW_PU4","STATUS_PU4","FLOW_PU5","STATUS_PU5","FLOW_PU6","STATUS_PU6","FLOW_PU7","STATUS_PU7","FLOW_PU8","STATUS_PU8","FLOW_PU9","STATUS_PU9","FLOW_PU10","STATUS_PU10","FLOW_PU11","STATUS_PU11","FLOW_V2","STATUS_V2","PRESSURE_J280","PRESSURE_J269","PRESSURE_J300","PRESSURE_J256","PRESSURE_J289","PRESSURE_J415","PRESSURE_J302","PRESSURE_J306","PRESSURE_J307","PRESSURE_J317","PRESSURE_J14","PRESSURE_J422","ATT_FLAG"
"82","07/07/16 09",2.82,3.81,3.59,3.82,2.01,5.5,3.6,117.27,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.04,"True",0,"False",53.37,"True",2.99,23.32,30.85,69.48,30.85,61.7,26.65,59.46,26.53,69.67,33.05,32.15,"False"
"83","07/07/16 10",2.5,4.14,3.14,2.99,1.59,5.5,3.53,119.1,"True",0,"False",0,"False",0,"False",0,"False",0,"False",50.77,"True",35.41,"True",0,"False",29.19,"True",0,"False",57.42,"True",2.99,22.27,28.99,69.77,28.95,84.76,19.14,80.39,19.04,71.6,31.41,30.51,"False"
"84","07/07/16 11",2.11,4.03,3.17,2.98,1.9,5.5,4.14,119.49,"True",0,"False",0,"False",35.1,"True",0,"False",0,"False",50.37,"True",34.82,"True",0,"False",29.97,"True",0,"False",60.88,"True",2.99,22.04,27.94,89.86,28.01,84.62,18.81,81.09,18.71,68.79,30.79,29.89,"False"
"85","07/07/16 12",1.73,3.77,3.68,3,2.31,5.5,4.04,120.4,"True",0,"False",0,"False",34.57,"True",0,"False",0,"False",49.61,"True",33.86,"True",0,"False",29.07,"True",0,"False",58.39,"True",2.99,21.52,27.65,90.47,27.71,85.81,18.67,82.56,18.57,71.48,30.47,29.57,"False"
"86","07/07/16 13",1.34,3.49,4.21,3.32,2.91,5.5,4.56,120.87,"True",0,"False",0,"False",35.42,"True",0,"False",0,"False",49.76,"True",33.93,"True",0,"False",29.27,"True",0,"False",58.26,"True",2.99,21.24,27.32,88.69,27.39,85.19,18.28,82.06,18.18,70.5,30.15,29.25,"False"
"87","07/07/16 14",0.99,3.23,4.66,3.46,3.4,5.5,4.8,97.96,"True",97.98,"True",0,"False",35.31,"True",0,"False",0,"False",49.87,"True",36.39,"True",0,"False",0,"False",0,"False",78.91,"True",2.97,34.07,27.59,89.15,27.66,85.25,25.35,84.81,25.35,57.36,30.53,29.63,"False"
"88","07/07/16 15",1.04,3.17,5.12,3.57,3.91,5.08,2.84,98.4,"True",98.42,"True",0,"False",34.89,"True",0,"False",0,"False",49.78,"True",36.63,"True",0,"False",0,"False",0,"False",77.91,"True",2.97,33.83,27.53,89.81,27.59,85.35,25.2,84.23,25.2,56.82,30.46,29.56,"False"
"89","07/07/16 16",1.08,3.3,5.07,3.7,3.39,5.17,2.71,98.15,"True",98.17,"True",0,"False",0,"False",0,"False",0,"False",49.85,"True",0,"False",0,"False",32.31,"True",0,"False",74.02,"True",2.97,33.97,28.58,72.98,28.54,86.17,25.88,62.91,25.76,67.93,31.07,30.17,"False"
"90","07/07/16 17",1.13,3.55,4.7,3.94,2.72,5.36,2.78,97.53,"True",97.55,"True",0,"False",0,"False",0,"False",0,"False",49.52,"True",0,"False",0,"False",32.18,"True",0,"False",74.52,"True",2.97,34.3,28.86,72.23,28.83,87.1,26.16,62.02,26.04,68.66,31.36,30.46,"False"
"91","07/07/16 18",1.23,3.81,4.31,4.33,2.01,5.5,3.14,97.83,"True",97.85,"True",0,"False",0,"False",0,"False",0,"False",49.61,"True",0,"False",0,"False",31.45,"True",0,"False",72.13,"True",2.97,34.14,29.04,71.86,29,87.09,26.21,61.24,26.1,71.27,31.52,30.62,"False"
"92","07/07/16 19",1.29,4.21,3.93,3.86,1.62,5.5,3.54,97.91,"True",97.93,"True",0,"False",0,"False",0,"False",0,"False",0,"False",35.56,"True",0,"False",29.11,"True",0,"False",52.8,"True",2.97,34.09,31.21,68.86,31.21,63.55,19.71,80.7,19.61,72.42,33.42,32.52,"False"
"93","07/07/16 20",1.24,4.66,3.45,2.83,1.94,5.5,4.28,97.88,"True",97.9,"True",0,"False",0,"False",0,"False",0,"False",51.28,"True",35.2,"True",0,"False",29.86,"True",0,"False",65.66,"True",2.97,34.11,29.65,69.64,29.61,84.4,19.66,81.29,19.55,70,32.11,31.21,"False"
"94","07/07/16 21",1.19,4.81,3.02,2.71,2.34,5.5,4.42,98.18,"True",98.2,"True",0,"False",0,"False",0,"False",0,"False",51.35,"True",35.59,"True",0,"False",30.37,"True",0,"False",63.28,"True",2.97,33.95,29.74,66.46,29.7,84.35,19.27,80.21,19.16,67.95,32.19,31.29,"False"
"95","07/07/16 22",1.1,4.67,3.19,2.58,2.49,5.5,4.02,98.6,"True",98.62,"True",0,"False",37.01,"True",0,"False",0,"False",50.99,"True",35.05,"True",0,"False",30.34,"True",0,"False",66.75,"True",2.97,33.72,28.65,87.2,28.73,84.11,19.19,81.07,19.08,67.97,31.57,30.67,"False"
"96","07/07/16 23",1,4.45,3.62,2.48,2.8,5.5,3.72,98.73,"True",98.75,"True",0,"False",35.95,"True",0,"False",0,"False",50.76,"True",35.22,"True",0,"False",30.07,"True",0,"False",67.26,"True",2.97,33.65,28.51,88.95,28.58,84.41,19.11,80.69,19,68.79,31.41,30.51,"False"
"97","08/07/16 00",0.9,4.25,4.09,2.52,3.01,5.5,3.71,98.04,"True",98.06,"True",0,"False",34.68,"True",0,"False",0,"False",50.6,"True",34.81,"True",0,"False",29.94,"True",0,"False",70.55,"True",2.97,34.03,28.46,91.1,28.52,84.67,19.51,81.81,19.4,69.59,31.35,30.45,"False"
"98","08/07/16 01",0.86,4.09,4.62,2.63,3.37,5.5,3.88,97.57,"True",97.59,"True",0,"False",33.24,"True",0,"False",0,"False",49.78,"True",34.52,"True",0,"False",29.51,"True",0,"False",72.75,"True",2.97,34.28,28.43,93.45,28.48,86.25,19.84,82.62,19.73,71.28,31.3,30.4,"False"
"99","08/07/16 02",0.87,3.99,5.21,3.06,3.82,5.5,4.36,97.48,"True",97.5,"True",0,"False",33.77,"True",0,"False",0,"False",49.07,"True",33.91,"True",0,"False",28.96,"True",0,"False",73.87,"True",2.97,34.33,28.34,92.5,28.4,87.53,20.16,83.98,20.06,73.33,31.22,30.32,"False"
"100","08/07/16 03",1.05,4.2,5.07,3.68,3.65,5.36,4.15,94.64,"True",94.66,"True",0,"False",0,"False",0,"False",0,"False",49.28,"True",0,"False",0,"False",0,"False",0,"False",82.32,"True",2.98,35.85,29.86,76.06,29.82,88.54,30.21,64.55,30.21,60.4,32.39,31.49,"False"
"101","08/07/16 04",1.4,4.55,4.85,4.32,3.25,5.11,3.11,94.79,"True",94.81,"True",0,"False",0,"False",0,"False",0,"False",49.53,"True",0,"False",0,"False",0,"False",0,"False",80.29,"True",2.98,35.77,30.1,76.12,30.06,88.31,30.33,64.21,30.33,59.96,32.63,31.73,"False"
"102","08/07/16 05",1.72,5.05,4.65,3.99,2.86,5.01,2.74,94.58,"True",94.6,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.91,"True",0,"False",60.25,"True",2.98,35.88,32.6,76.45,32.6,68.01,27.77,63.27,27.65,71.22,34.84,33.94,"False"
"103","08/07/16 06",2.03,5.53,4.49,3.05,2.35,5.39,3.62,90.24,"True",90.26,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",32.32,"True",0,"False",0,"False",2.98,38.17,30.53,75.43,30.53,66.58,29.95,62.48,29.83,71.95,41.59,31.72,"False"
"104","08/07/16 07",2.5,5.14,4.26,3.28,1.78,5.5,4.73,92.36,"True",92.38,"True",0,"False",0,"False",0,"False",0,"False",50.08,"True",0,"False",0,"False",31,"True",0,"False",0,"False",2.98,37.06,28.14,72.6,28.1,85.29,29.32,60.43,29.21,75.93,40.43,29.52,"False"
"105","08/07/16 08",2.89,4.61,3.91,3.41,1.61,5.21,3.48,91.19,"True",91.2,"True",0,"False",0,"False",0,"False",0,"False",49.6,"True",38.54,"True",0,"False",0,"False",0,"False",0,"False",2.98,37.68,27.65,72.36,27.61,85.72,28.9,84.35,28.9,55.59,41.15,29.02,"False"
"106","08/07/16 09",3.19,4.08,3.56,3.65,2.02,5.08,2.5,92.33,"True",92.35,"True",0,"False",0,"False",0,"False",0,"False",49.7,"True",36.2,"True",0,"False",31.38,"True",0,"False",0,"False",2.98,37.07,27.12,70.24,27.08,85,22.1,81.96,21.98,67.42,40.26,28.49,"False"
"107","08/07/16 10",3.41,3.55,3.15,3.68,2.38,5.25,2.58,91.47,"True",91.49,"True",0,"False",0,"False",0,"False",0,"False",49.65,"True",36,"True",0,"False",31.45,"True",0,"False",0,"False",2.98,37.53,26.59,69.5,26.55,84.56,22.65,82.88,22.54,67.72,40.82,27.96,"False"
"108","08/07/16 11",3.67,2.79,3.27,3.56,2.83,5.44,2.71,92.19,"True",92.2,"True",0,"False",33.54,"True",0,"False",0,"False",48.07,"True",35.44,"True",0,"False",31.44,"True",0,"False",0,"False",2.98,37.15,22.77,87.31,22.83,83.82,22.55,83.77,22.44,67.64,40.49,24.52,"False"
"109","08/07/16 12",3.87,1.93,3.72,3.52,3.38,5.5,2.89,92.55,"True",92.57,"True",0,"False",32.91,"True",0,"False",0,"False",46.52,"True",35.8,"True",0,"False",29.44,"True",0,"False",0,"False",2.98,36.96,22.15,87.71,22.21,85.98,22.89,83.47,22.79,74.57,40.37,23.87,"False"
"110","08/07/16 13",4.05,1.09,4.17,4.03,3.8,5.5,3.99,90.9,"True",90.92,"True",0,"False",31.73,"True",0,"False",0,"False",46.94,"True",35.56,"True",0,"False",31.42,"True",0,"False",0,"False",2.98,37.83,21.4,88.81,21.45,84.48,23.32,84.32,23.21,68.51,41.32,23.11,"False"
"111","08/07/16 14",4.24,0.59,4.66,4.19,3.61,5.5,3.81,95.33,"True",95.35,"True",0,"False",34.31,"True",0,"False",0,"False",48.53,"True",0,"False",0,"False",31.72,"True",0,"False",110.76,"True",2.98,35.48,25.63,88.9,25.7,85.84,28.86,62.71,28.74,73.01,28.76,27.86,"False"
"112","08/07/16 15",4.13,0.88,5.11,4.41,2.88,5.5,4.39,95.32,"True",95.34,"True",0,"False",33.76,"True",0,"False",0,"False",48.5,"True",0,"False",0,"False",31.92,"True",0,"False",109.04,"True",2.98,35.48,25.88,90.07,25.95,86.15,28.78,61.76,28.67,72.21,28.99,28.09,"False"
"113","08/07/16 16",4.1,1.52,5.09,3.66,2.11,5.5,4.74,95.01,"True",95.03,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.82,"True",0,"False",79.84,"True",2.98,35.65,30.81,72.95,30.81,64.68,28.88,60.92,28.76,72.65,33.15,32.25,"False"
"114","08/07/16 17",4.2,2.28,4.72,2.77,1.34,5.16,3.19,94.82,"True",94.84,"True",0,"False",0,"False",0,"False",0,"False",49.79,"True",38.2,"True",0,"False",0,"False",0,"False",95.38,"True",2.98,35.75,28.62,73.05,28.58,86.33,28.14,84.35,28.14,54.94,31.24,30.34,"False"
"115","08/07/16 18",4.07,2.74,4.37,3.2,1.81,5.1,2.46,95.11,"True",95.12,"True",0,"False",0,"False",0,"False",0,"False",50.22,"True",35.76,"True",0,"False",31.05,"True",0,"False",91.55,"True",2.98,35.6,28.82,72.68,28.78,85.7,21.9,82.54,21.79,68.35,31.42,30.52,"False"
"116","08/07/16 19",3.93,3.17,4.01,3.41,2.3,5.35,2.84,95.53,"True",95.55,"True",0,"False",0,"False",0,"False",0,"False",50.6,"True",35.74,"True",0,"False",31.44,"True",0,"False",88,"True",2.98,35.37,29.03,68.56,28.99,85.15,21.52,82.22,21.41,66.62,31.61,30.71,"False"
"117","08/07/16 20",3.77,3.56,3.53,3.43,2.71,5.4,2.49,96.16,"True",96.18,"True",0,"False",0,"False",0,"False",0,"False",50.44,"True",35.58,"True",0,"False",31.45,"True",0,"False",83.71,"True",2.98,35.03,29.21,69.29,29.17,85.66,21.15,82.12,21.03,66.22,31.77,30.87,"False"
"118","08/07/16 21",3.58,3.9,3.08,3.57,3.07,5.36,2,96,"True",96.02,"True",0,"False",0,"False",0,"False",0,"False",50.57,"True",35.79,"True",0,"False",31.46,"True",0,"False",82,"True",2.98,35.12,29.47,67.32,29.43,85.66,21.11,81.7,20.99,66.12,32.02,31.12,"False"
"119","08/07/16 22",3.41,3.94,3.34,3.66,3.31,5.34,1.62,96.6,"True",96.62,"True",0,"False",36.39,"True",0,"False",0,"False",50.55,"True",35.8,"True",0,"False",31.33,"True",0,"False",84.51,"True",2.98,34.8,28.3,87.96,28.37,84.62,20.75,81.33,20.63,66.22,31.3,30.4,"False"
"120","08/07/16 23",3.22,3.91,3.8,3.46,3.46,5.4,1.46,97.01,"True",97.03,"True",0,"False",36.47,"True",0,"False",0,"False",50.45,"True",35.09,"True",0,"False",31.3,"True",0,"False",82.69,"True",2.98,34.58,28.26,87.79,28.33,84.8,20.64,82.46,20.53,66.22,31.25,30.35,"False"
"121","09/07/16 00",3.02,3.86,4.23,3.38,3.82,5.45,1.35,96.54,"True",96.56,"True",0,"False",35.09,"True",0,"False",0,"False",50.19,"True",34.71,"True",0,"False",30.97,"True",0,"False",84.43,"True",2.98,34.83,28.26,90.2,28.32,85.3,21.01,83.48,20.89,67.7,31.23,30.33,"False"
"122","09/07/16 01",2.95,3.86,4.73,3.49,3.73,5.5,2,95.44,"True",95.46,"True",0,"False",34.04,"True",0,"False",0,"False",49.28,"True",0,"False",0,"False",31.06,"True",0,"False",89.08,"True",2.98,35.42,28.32,92.04,28.38,87.12,28.13,63.93,28.02,74.53,31.3,30.4,"False"
"123","09/07/16 02",3.02,3.93,5.27,3.97,3.18,5.5,3.09,95.28,"True",95.3,"True",0,"False",33.71,"True",0,"False",0,"False",49.12,"True",0,"False",0,"False",31.04,"True",0,"False",89.39,"True",2.98,35.51,28.4,92.66,28.46,87.5,28.24,63.41,28.12,74.72,31.37,30.47,"False"
"124","09/07/16 03",3.13,4.27,5.04,4.46,2.63,5.5,4.07,94.76,"True",94.78,"True",0,"False",0,"False",0,"False",0,"False",48.87,"True",0,"False",0,"False",30.59,"True",0,"False",83.01,"True",2.98,35.78,29.98,75.33,29.94,89.45,28.56,63.17,28.45,76.53,32.52,31.62,"False"
"125","09/07/16 04",3.34,4.91,4.78,3.9,2.15,5.41,4.36,91.92,"True",91.94,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",72.63,"True",2.98,37.29,33.51,76.25,33.51,68.68,32.54,63.07,32.54,60.95,35.81,34.91,"False"
"126","09/07/16 05",3.69,5.67,4.59,3.08,1.75,5.18,3.44,86.88,"True",86.9,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",2.98,39.92,30.67,74.94,30.67,66.37,35.38,62.3,35.38,59.18,44.39,31.86,"False"
"127","09/07/16 06",4.17,5.19,4.34,3.57,1.85,5.01,2.66,90.4,"True",90.42,"True",0,"False",0,"False",0,"False",0,"False",49.04,"True",35.89,"True",0,"False",31.34,"True",0,"False",0,"False",2.98,38.09,28.27,74.37,28.23,87.42,23.56,83.98,23.44,69.02,41.63,29.64,"False"
"128","09/07/16 07",4.43,4.67,4.06,4.09,2.48,5.29,3.14,89.97,"True",89.99,"True",0,"False",0,"False",0,"False",0,"False",49.4,"True",36.06,"True",0,"False",31.36,"True",0,"False",0,"False",2.98,38.31,27.73,73.32,27.69,86.18,23.84,83.96,23.72,69.22,41.95,29.1,"False"
"129","09/07/16 08",4.47,4.15,3.75,4.31,3.01,5.5,3.62,112.41,"True",0,"False",0,"False",0,"False",0,"False",0,"False",48.68,"True",35.46,"True",0,"False",30.2,"True",0,"False",0,"False",2.99,26.1,27.26,71.9,27.22,87.07,22.75,83.93,22.64,71.99,38.58,28.62,"False"
"130","09/07/16 09",4.37,3.9,3.39,3.85,3.55,5.5,4.19,113.23,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",35.32,"True",0,"False",30.46,"True",0,"False",0,"False",2.99,25.63,28.9,68.41,28.9,62.4,22.3,83.72,22.19,70.71,38.19,30.09,"False"
"131","09/07/16 10",4.24,3.75,2.96,2.7,3.97,5.5,4.44,112.89,"True",0,"False",0,"False",34.91,"True",0,"False",0,"False",48.79,"True",0,"False",0,"False",32.25,"True",0,"False",0,"False",2.99,25.82,23.48,85.74,23.55,83.21,28.98,62.63,28.85,71.25,38.41,25.26,"False"
"132","09/07/16 11",4.25,2.86,3.36,2.63,3.17,5.5,4.58,112.79,"True",0,"False",0,"False",34.04,"True",0,"False",0,"False",48.5,"True",0,"False",0,"False",31.97,"True",0,"False",0,"False",2.99,25.88,22.73,86.45,22.8,82.99,29.05,62.53,28.93,72.31,38.45,24.49,"False"
"133","09/07/16 12",4.31,1.99,3.77,2.55,2.48,5.36,4.14,111.85,"True",0,"False",0,"False",33.63,"True",0,"False",0,"False",47.81,"True",0,"False",0,"False",0,"False",0,"False",0,"False",2.99,26.42,21.99,86.39,22.05,83.52,32.25,60.99,32.25,57.14,39.05,23.73,"False"
"134","09/07/16 13",4.48,1.13,4.18,2.71,1.66,5.03,2.53,112.28,"True",0,"False",0,"False",32.19,"True",0,"False",0,"False",47.52,"True",0,"False",0,"False",33.13,"True",0,"False",0,"False",2.99,26.17,21.32,88.02,21.38,83.37,29.16,60.4,29.03,68.22,38.74,23.05,"False"
"135","09/07/16 14",4.28,0.52,4.63,2.85,1.8,5.19,2.55,118.15,"True",0,"False",0,"False",33.18,"True",0,"False",0,"False",49.12,"True",34.92,"True",0,"False",30.45,"True",0,"False",93.5,"True",2.99,22.81,25.07,90.2,25.13,84.17,19.74,81.85,19.63,68.16,28.06,27.16,"False"
"136","09/07/16 15",3.79,0.63,5.13,2.94,2.3,5.43,2.92,118.59,"True",0,"False",0,"False",33.63,"True",0,"False",0,"False",48.45,"True",34.7,"True",0,"False",30.33,"True",0,"False",90.75,"True",2.99,22.56,25.14,89.53,25.2,85.49,19.49,81.99,19.39,68.3,28.11,27.21,"False"
"137","09/07/16 16",3.33,0.9,5.07,3.33,2.78,5.5,3.42,118.27,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.13,"True",34.65,"True",0,"False",29.9,"True",0,"False",83.53,"True",2.99,22.75,26.63,73.84,26.59,85.61,19.76,82.32,19.65,69.96,29.17,28.27,"False"
"138","09/07/16 17",2.91,1.25,4.74,3.61,3.24,5.5,3.71,119.13,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.31,"True",34.51,"True",0,"False",29.75,"True",0,"False",78.28,"True",2.99,22.25,26.73,73.47,26.69,85.36,19.25,82.07,19.15,69.93,29.24,28.34,"False"
"139","09/07/16 18",2.48,1.55,4.4,3.77,3.64,5.5,3.96,119.09,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.4,"True",34.19,"True",0,"False",29.51,"True",0,"False",76.29,"True",2.99,22.28,26.94,72.24,26.9,85.39,19.37,82.72,19.27,70.82,29.44,28.54,"False"
"140","09/07/16 19",2.11,1.83,4.03,3.9,3.86,5.5,4.37,118.85,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.68,"True",0,"False",0,"False",31.33,"True",0,"False",76.35,"True",2.99,22.42,27.21,70.55,27.17,85.13,25.69,62.86,25.57,71.15,29.72,28.82,"False"
"141","09/07/16 20",1.8,2.1,3.61,3.91,3.12,5.5,4.59,119.32,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.56,"True",0,"False",0,"False",31.51,"True",0,"False",72.51,"True",2.99,22.14,27.35,68.98,27.31,85.5,25.35,61.26,25.23,70.21,29.83,28.93,"False"
"142","09/07/16 21",1.5,2.34,3.15,4.01,2.25,5.5,4.55,120.52,"True",0,"False",0,"False",0,"False",0,"False",0,"False",49.82,"True",0,"False",0,"False",31.67,"True",0,"False",65.88,"True",2.99,21.45,27.37,66.79,27.33,85.02,24.62,59.44,24.5,68.94,29.82,28.92,"False"
"143","09/07/16 22",1.12,2.23,3.27,3.93,1.54,5.5,4.19,122.49,"True",0,"False",0,"False",36.51,"True",0,"False",0,"False",49.73,"True",35.07,"True",0,"False",30.04,"True",0,"False",60.61,"True",2.99,20.3,26.08,85.52,26.16,84.02,16.76,78.61,16.66,66.54,28.95,28.05,"False"
"144","09/07/16 23",0.8,2.05,3.65,3.52,1.64,5.49,3.56,98.92,"True",98.94,"True",0,"False",35.26,"True",0,"False",0,"False",49.86,"True",35.48,"True",0,"False",30.51,"True",0,"False",82.58,"True",2.97,33.55,26.44,88.1,26.51,84.13,18.79,79.94,18.68,67.04,29.4,28.5,"False"
"145","10/07/16 00",0.68,2.02,4.1,3.32,1.87,5.5,3.38,98.01,"True",98.03,"True",0,"False",34.07,"True",0,"False",0,"False",48.87,"True",34.69,"True",0,"False",29.18,"True",0,"False",85.89,"True",2.97,34.04,26.46,90.13,26.52,86.03,19.67,82.17,19.57,72.17,29.41,28.51,"False"
"146","10/07/16 01",0.64,2.05,4.61,3.69,2.41,5.5,4.1,97.86,"True",97.88,"True",0,"False",33.12,"True",0,"False",0,"False",48.1,"True",34.24,"True",0,"False",28.65,"True",0,"False",86.02,"True",2.97,34.12,26.53,91.76,26.59,87.53,19.94,83.2,19.84,74.05,29.46,28.56,"False"
"147","10/07/16 02",0.66,2.11,5.15,4.28,3.06,5.43,4.49,97.5,"True",97.52,"True",0,"False",32.78,"True",0,"False",0,"False",47.8,"True",35.94,"True",0,"False",0,"False",0,"False",87.68,"True",2.97,34.31,26.62,92.38,26.67,88.15,25.41,85.67,25.41,59.87,29.55,28.65,"False"
"148","10/07/16 03",0.83,2.6,5.18,3.86,3.73,5.14,3.21,95.41,"True",95.43,"True",0,"False",0,"False",0,"False",0,"False",0,"False",35.68,"True",0,"False",0,"False",0,"False",68.93,"True",2.98,35.44,30.86,76.37,30.86,68.91,26.46,87.19,26.46,59.97,33.15,32.25,"False"
"149","10/07/16 04",1.14,3.34,4.97,3.08,3.75,5.01,2.71,94.95,"True",94.97,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",31.47,"True",0,"False",67.21,"True",2.98,35.68,31.46,76.51,31.46,68.49,27.39,64.88,27.27,72.4,33.74,32.84,"False"
"150","10/07/16 05",1.37,3.78,4.79,3.59,3.4,5.43,3.83,95.57,"True",95.59,"True",0,"False",0,"False",0,"False",0,"False",48.12,"True",0,"False",0,"False",31.33,"True",0,"False",80.06,"True",2.98,35.35,29.39,76.34,29.36,90.26,27.21,64.51,27.1,72.69,31.91,31.01,"False"
"151","10/07/16 06",1.61,4.13,4.61,4.51,3.05,5.45,4.6,94.01,"True",94.02,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",68.13,"True",2.98,36.18,32.33,75.69,32.33,69.14,30.85,63.72,30.85,60.23,34.61,33.71,"False"
"152","10/07/16 07",1.97,4.85,4.39,3.66,2.59,5.18,3.39,94.21,"True",94.22,"True",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",0,"False",64.33,"True",2.98,36.08,32.72,74.55,32.72,66.84,30.96,63.04,30.96,58.84,34.98,34.08,"False"
"153","10/07/16 08",2.25,5.37,4.12,3.24,2.09,5.02,2.61,95.82,"True",95.84,"True",0,"False",0,"False",0,"False",0,"False",50.27,"True",0,"False",0,"False",32.32,"True",0,"False",71.46,"True",2.98,35.22,30.55,72.6,30.51,87.32,27.42,62.19,27.3,69.44,33.03,32.13,"False"
"154","10/07/16 09",2.49,5.28,3.78,3.69,1.52,5.31,3.12,92.12,"True",92.14,"True",0,"False",0,"False",0,"False",0,"False",49.62,"True",0,"False",0,"False",32.81,"True",0,"False",0,"False",2.98,37.18,28.32,73.25,28.28,86.36,29.15,60.9,29.03,69.41,40.56,29.69,"False"
"155","10/07/16 10",2.71,4.76,3.48,3.99,1.96,5.5,3.37,93.31,"True",93.33,"True",0,"False",0,"False",0,"False",0,"False",49.52,"True",35.91,"True",0,"False",30.69,"True",0,"False",0,"False",2.98,36.55,27.8,70.42,27.76,86.04,21.66,82.05,21.55,69.31,39.58,29.18,"False"
"156","10/07/16 11",2.92,4.23,3.07,4.19,2.37,5.5,3.49,93.28,"True",93.3,"True",0,"False",0,"False",0,"False",0,"False",49.43,"True",35.96,"True",0,"False",30.72,"True",0,"False",0,"False",2.98,36.57,27.29,69.75,27.25,85.69,21.74,82.04,21.63,69.27,39.66,28.66,"False"
"157","10/07/16 12",3.11,3.44,3.29,4.25,2.73,5.5,3.57,93.71,"True",93.73,"True",0,"False",34.12,"True",0,"False",0,"False",47.91,"True",35.58,"True",0,"False",30.55,"True",0,"False",0,"False",2.98,36.34,23.37,86.96,23.43,84.71,21.76,82.72,21.65,69.86,39.49,25.12,"False"
"158","10/07/16 13",3.27,2.57,3.72,4.28,3.16,5.5,3.76,93.19,"True",93.21,"True",0,"False",34.02,"True",0,"False",0,"False",47.8,"True",35.73,"True",0,"False",30.6,"True",0,"False",0,"False",2.98,36.62,22.52,86.28,22.59,84.08,22.03,82.73,21.92,69.96,39.82,24.28,"False"
"159","10/07/16 14",3.44,1.71,4.12,4.14,3.52,5.5,3.93,92.56,"True",92.58,"True",0,"False",33.08,"True",0,"False",0,"False",47.53,"True",35.73,"True",0,"False",30.79,"True",0,"False",0,"False",2.98,36.95,21.8,87.09,21.86,83.84,22.36,83.06,22.25,69.66,40.22,23.53,"False"
"160","10/07/16 15",3.64,0.86,4.53,4.01,3.88,5.5,3.99,92.76,"True",92.78,"True",0,"False",33.43,"True",0,"False",0,"False",46.89,"True",35.7,"True",0,"False",30.65,"True",0,"False",0,"False",2.98,36.84,20.98,85.7,21.04,84.15,22.4,83.15,22.29,70.15,40.17,22.71,"False"
"161","10/07/16 16",3.65,0.65,4.91,4.12,3.46,5.5,4.23,96.44,"True",96.46,"True",0,"False",35.13,"True",0,"False",0,"False",49.15,"True",0,"False",0,"False",32.21,"True",0,"False",106.66,"True",2.98,34.88,25.46,87.34,25.53,84.51,28.02,61.24,27.9,70.43,28.58,27.68,"False"
"162","10/07/16 17",3.51,0.88,5.3,3.97,2.55,5.5,4.25,96.31,"True",96.32,"True",0,"False",0,"False",0,"False",0,"False",49.92,"True",0,"False",0,"False",31.98,"True",0,"False",97.4,"True",2.98,34.96,27.33,71.01,27.29,84.79,28.07,60.47,27.95,71.27,29.97,29.07,"False"
"163","10/07/16 18",3.42,1.37,4.85,3.82,1.66,5.5,4.45,96.3,"True",96.32,"True",0,"False",0,"False",0,"False",0,"False",50.08,"True",0,"False",0,"False",32.3,"True",0,"False",94.89,"True",2.98,34.96,27.66,70.16,27.62,84.81,27.98,58.71,27.85,70.06,30.28,29.38,"False"
"164","10/07/16 19",3.22,1.81,4.39,3.7,1.65,5.5,4.21,97.24,"True",97.26,"True",0,"False",0,"False",0,"False",0,"False",49.98,"True",35.79,"True",0,"False",30.5,"True",0,"False",88.67,"True",2.97,34.45,27.75,70.24,27.71,85.08,20.54,81.13,20.43,68.79,30.33,29.43,"False"
"165","10/07/16 20",3,2.21,3.94,3.71,2,5.5,4.05,97.22,"True",97.24,"True",0,"False",0,"False",0,"False",0,"False",50.4,"True",35.85,"True",0,"False",30.83,"True",0,"False",86.41,"True",2.97,34.46,28,70.83,27.96,84.51,20.38,80.87,20.26,67.54,30.57,29.67,"False"
